lf_1,lf_2,lf_3,lf_4,lf_5,goal_status
414,115,378,346,331,initial position
356,373,375,149,498,initial position
356,373,375,149,498,initial position
114,267,375,149,140,initial position
152,499,275,392,337,initial position
414,267,378,346,331,initial position
114,267,378,149,140,initial position
214,267,375,149,321,initial position
22,444,263,387,136,initial position
114,267,375,149,140,initial position
114,267,375,149,140,initial position
414,115,378,346,331,initial position
114,267,375,149,140,initial position
114,267,375,149,140,initial position
414,267,378,346,331,initial position
114,267,375,149,140,initial position
22,444,263,387,136,initial position
106,499,275,310,439,initial position
369,283,318,392,337,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
258,373,375,149,498,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
369,283,318,392,337,initial position
214,267,375,149,321,initial position
258,373,375,149,321,initial position
214,267,375,149,321,initial position
108,115,176,412,145,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
414,115,378,346,331,initial position
356,373,375,149,498,initial position
258,373,375,149,321,initial position
214,373,375,149,321,initial position
214,373,375,149,321,initial position
106,499,275,310,439,initial position
152,499,275,392,337,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
369,283,318,392,337,initial position
369,283,318,392,337,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
369,283,318,392,337,initial position
258,373,375,149,321,initial position
258,373,375,149,321,initial position
152,499,275,107,439,initial position
114,267,378,149,140,initial position
258,373,375,149,321,initial position
114,267,375,149,140,initial position
114,267,378,149,140,initial position
106,499,275,310,439,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
258,373,375,149,498,initial position
106,499,275,310,439,initial position
114,267,378,149,140,initial position
108,115,378,412,145,initial position
108,499,176,310,145,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
114,267,378,149,140,initial position
258,373,375,149,321,initial position
114,267,375,149,140,initial position
214,267,375,149,321,initial position
356,373,375,149,498,initial position
106,499,275,310,439,initial position
114,267,375,149,140,initial position
258,373,375,149,321,initial position
152,499,275,392,337,initial position
258,373,375,149,321,initial position
114,267,378,149,140,initial position
414,115,378,346,331,initial position
369,283,318,392,337,initial position
414,115,378,346,331,initial position
22,444,263,387,136,initial position
258,373,375,149,321,initial position
356,373,375,149,498,initial position
22,444,263,387,136,initial position
106,499,275,310,439,initial position
414,115,378,346,331,initial position
356,373,375,149,498,initial position
108,115,378,412,145,initial position
258,373,375,149,321,initial position
214,267,375,149,321,initial position
114,267,378,149,140,initial position
356,373,375,149,498,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
226,444,465,387,473,initial position
356,373,375,149,498,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
108,499,176,412,145,initial position
152,499,275,412,439,initial position
184,115,176,1,145,initial position
414,115,378,346,331,initial position
369,283,318,392,337,initial position
369,283,318,392,337,initial position
369,283,318,392,337,initial position
106,499,275,310,439,initial position
258,373,375,149,321,initial position
356,373,375,149,498,initial position
258,373,375,149,321,initial position
258,373,375,149,321,initial position
179,373,375,1,321,initial position
106,499,275,310,439,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
114,267,375,149,140,initial position
114,267,378,149,140,initial position
114,267,375,149,140,initial position
369,283,318,392,337,initial position
414,115,378,346,331,initial position
114,267,378,149,140,initial position
214,267,375,149,321,initial position
258,373,375,149,321,initial position
369,283,318,392,337,initial position
106,499,275,310,439,initial position
414,115,378,346,331,initial position
214,373,375,149,321,initial position
226,264,147,107,498,initial position
214,267,375,149,321,initial position
22,444,263,387,136,initial position
258,373,375,149,321,initial position
108,115,176,302,145,initial position
356,373,375,149,498,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
106,499,275,310,439,initial position
214,267,375,149,140,initial position
258,373,375,149,321,initial position
214,373,375,149,321,initial position
414,115,378,346,331,initial position
414,115,378,346,331,initial position
114,267,375,149,140,initial position
258,373,375,149,321,initial position
258,373,375,149,321,initial position
356,373,375,149,498,initial position
214,373,375,149,321,initial position
258,373,375,149,321,initial position
106,499,275,310,439,initial position
414,115,378,346,331,initial position
226,264,147,107,498,initial position
106,499,275,310,439,initial position
258,373,375,149,321,initial position
356,373,375,149,498,initial position
258,373,375,149,321,initial position
414,115,378,346,331,initial position
258,373,375,149,321,initial position
214,373,375,149,321,initial position
369,283,318,392,337,initial position
258,373,375,149,321,initial position
414,115,378,346,331,initial position
214,267,375,149,321,initial position
114,267,378,149,140,initial position
114,267,378,149,140,initial position
152,499,275,412,439,initial position
114,267,378,149,140,initial position
22,444,263,387,136,initial position
114,267,378,149,140,initial position
258,373,375,149,321,initial position
414,115,378,346,331,initial position
226,499,147,107,136,initial position
369,283,318,392,337,initial position
106,499,275,310,439,initial position
108,115,378,412,145,initial position
356,373,375,149,498,initial position
184,115,176,1,145,initial position
214,267,375,149,321,initial position
114,267,375,149,140,initial position
258,373,375,149,321,initial position
214,267,375,149,321,initial position
369,283,318,392,337,initial position
152,499,275,412,439,initial position
258,373,375,149,321,initial position
114,267,378,149,140,initial position
114,267,375,149,140,initial position
179,373,375,1,321,initial position
108,115,378,412,145,initial position
114,267,375,149,140,initial position
114,267,375,149,140,initial position
258,373,375,149,321,initial position
22,444,263,107,136,initial position
22,444,263,387,136,initial position
214,267,375,149,140,initial position
214,267,375,149,140,initial position
152,283,318,392,337,initial position
114,267,375,149,140,initial position
214,373,375,149,321,initial position
184,115,176,1,145,initial position
22,444,263,387,136,initial position
356,373,375,149,498,initial position
414,115,378,346,331,initial position
114,267,375,149,140,initial position
356,373,375,149,498,initial position
114,267,375,149,140,initial position
356,373,375,149,498,initial position
356,373,375,149,498,initial position
258,373,375,149,321,initial position
414,115,378,346,331,initial position
22,444,263,387,136,initial position
22,444,263,387,136,initial position
414,115,378,346,331,initial position
22,444,263,387,136,initial position
258,373,375,149,321,initial position
369,283,318,392,337,initial position
258,373,375,149,498,initial position
369,283,318,392,337,initial position
414,115,378,346,331,initial position
369,283,318,392,337,initial position
258,373,375,149,498,initial position
235,444,263,387,136,initial position
114,267,375,149,140,initial position
106,499,275,412,439,initial position
369,283,318,392,337,initial position
226,264,147,107,498,initial position
226,264,147,107,498,initial position
214,267,375,149,140,initial position
356,373,375,149,498,initial position
152,283,318,392,337,initial position
414,115,378,346,331,initial position
226,499,147,107,136,initial position
369,283,318,392,337,initial position
114,267,378,149,140,initial position
414,115,378,346,331,initial position
214,373,375,149,321,initial position
414,115,378,346,331,initial position
114,267,375,149,140,initial position
114,267,375,149,140,initial position
226,264,147,107,498,initial position
414,115,378,346,331,initial position
214,267,375,149,321,initial position
114,267,378,149,140,initial position
258,373,375,149,321,initial position
258,373,375,149,321,initial position
